# de Alcobas,# de Baños Completos,# de Niveles ,Administración $,Area Terraza en M2,Año de construcción,Cantidad de Parqueaderos,Estrato,Latitud,Longitud,M2 Area Construida,Piso #,Precio,Predial $,AnoDeExtraccion,MesDeExtraccion
3.0,2.0,1.0,130000.0,0.0,2019.0,1.0,,6.164438284206049,-75.64686119556427,66.0,16.0,222000000.0,,2020,5
3.0,2.0,1.0,350000.0,0.0,2018.0,2.0,5.0,6.22523303957058,-75.56799676878661,93.59,4.0,530000000.0,650000.0,2020,5
3.0,2.0,1.0,,0.0,2015.0,0.0,3.0,6.1687787856203675,-75.61448230179022,60.0,2.0,170000000.0,65945.0,2020,5
2.0,2.0,1.0,400000.0,0.0,1990.0,1.0,,6.25660205479493,-75.57563781738281,84.5,6.0,350000000.0,300000.0,2020,5
3.0,1.0,1.0,,0.0,,0.0,,6.182074,-75.5990592,69.0,3.0,90000000.0,,2020,5
2.0,2.0,1.0,317300.0,0.0,2005.0,1.0,5.0,6.179126264067691,-75.57789087295531,70.31,12.0,310000000.0,753000.0,2020,5
3.0,2.0,1.0,205000.0,0.0,2018.0,1.0,,6.146406099999999,-75.6250421,67.0,1.0,295000000.0,292000.0,2020,5
3.0,2.0,1.0,324800.0,0.0,1997.0,2.0,5.0,6.214612500000002,-75.59815660000002,110.45,1.0,460000000.0,351023.0,2020,5
3.0,2.0,1.0,486500.0,0.0,1997.0,2.0,5.0,6.241307781129925,-75.59492506826172,80.51,4.0,395000000.0,313028.0,2020,5
2.0,1.0,1.0,120000.0,0.0,2019.0,1.0,,6.341896599999999,-75.5535996,45.0,2.0,135000000.0,,2020,5
3.0,2.0,1.0,140000.0,0.0,2015.0,1.0,3.0,6.1651887,-75.6464778,59.48,12.0,215000000.0,120000.0,2020,5
1.0,1.0,1.0,290000.0,0.0,2009.0,1.0,6.0,6.200340499999999,-75.5714725,63.0,3.0,470000000.0,450000.0,2020,5
2.0,2.0,1.0,240000.0,0.0,2009.0,1.0,,6.1748748,-75.5722863,68.37,3.0,357000000.0,720000.0,2020,5
3.0,3.0,2.0,356000.0,0.0,1980.0,0.0,,6.25660205479493,-75.57563781738281,124.0,5.0,400000000.0,1520000.0,2020,5
2.0,2.0,1.0,268000.0,0.0,2018.0,1.0,,6.1493592,-75.60906419999998,78.0,2.0,370000000.0,367000.0,2020,5
3.0,3.0,1.0,570000.0,0.0,2015.0,2.0,,6.2041505999999975,-75.55389100000002,134.0,11.0,730000000.0,1075000.0,2020,5
3.0,2.0,1.0,648800.0,0.0,2000.0,2.0,6.0,6.25660205479493,-75.57563781738281,109.0,3.0,480000000.0,420000.0,2020,5
2.0,2.0,1.0,330000.0,0.0,2012.0,1.0,5.0,6.175211642573777,-75.57273030281067,63.95,4.0,340000000.0,540754.0,2020,5
3.0,3.0,1.0,,0.0,1995.0,1.0,5.0,6.2576566363625545,-75.60119397060437,92.0,3.0,270000000.0,259000.0,2020,5
3.0,3.0,1.0,360000.0,0.0,2009.0,2.0,5.0,6.25660205479493,-75.57563781738281,106.0,4.0,450000000.0,700000.0,2020,5
3.0,3.0,2.0,1300000.0,0.0,2000.0,6.0,,6.25660205479493,-75.57563781738281,273.0,6.0,1000000000.0,,2020,5
3.0,2.0,1.0,227428.0,0.0,1982.0,1.0,,6.25660205479493,-75.57563781738281,83.0,3.0,350000000.0,133430.0,2020,5
3.0,1.0,1.0,140000.0,0.0,1984.0,0.0,3.0,6.190600956707669,-75.59402694936746,60.0,1.0,198000000.0,103933.0,2020,5
3.0,3.0,1.0,480000.0,0.0,2010.0,2.0,5.0,6.1813235593580185,-75.57904958004656,127.43,6.0,540000000.0,988153.0,2020,5
3.0,2.0,1.0,191533.0,0.0,2012.0,1.0,4.0,6.15128595709,-75.61020612716675,60.96,14.0,250000000.0,,2020,5
2.0,2.0,1.0,340990.0,0.0,2012.0,1.0,6.0,6.194483900000002,-75.5697957,92.0,11.0,540000000.0,760216.0,2020,5
3.0,2.0,1.0,210000.0,0.0,2016.0,1.0,,6.25660205479493,-75.57563781738281,71.0,6.0,290000000.0,334000.0,2020,5
4.0,2.0,1.0,,0.0,1990.0,0.0,5.0,6.25660205479493,-75.57563781738281,89.0,3.0,290000000.0,237767.0,2020,5
3.0,1.0,1.0,90300.0,0.0,2012.0,0.0,,6.2857006666448845,-75.6071165065323,40.58,18.0,115000000.0,80250.0,2020,5
2.0,1.0,1.0,,0.0,1976.0,0.0,2.0,6.286177826046806,-75.59246850441517,40.6,1.0,92000000.0,20000.0,2020,5
3.0,1.0,1.0,93000.0,0.0,2013.0,0.0,3.0,6.2856909248896615,-75.60712099129748,40.58,16.0,115000000.0,82800.0,2020,5
2.0,2.0,1.0,194215.0,0.0,,1.0,,6.142890911458823,-75.61906814575195,69.04,26.0,278000000.0,236000.0,2020,5
2.0,2.0,1.0,145500.0,0.0,2018.0,1.0,4.0,6.195531623615932,-75.59726669143593,50.6,15.0,198000000.0,172986.0,2020,5
2.0,2.0,1.0,450000.0,35.0,2007.0,1.0,,6.25660205479493,-75.57563781738281,75.0,1.0,500000000.0,1800000.0,2020,5
2.0,2.0,1.0,177000.0,0.0,2019.0,1.0,4.0,6.1405105,-75.62137870000002,57.23,18.0,295000000.0,260000.0,2020,5
2.0,2.0,1.0,367000.0,0.0,2012.0,2.0,,6.191424899999999,-75.5654816,91.0,5.0,560000000.0,739000.0,2020,5
3.0,2.0,1.0,238000.0,0.0,2013.0,1.0,,6.196002015815628,-75.59385629553955,74.0,15.0,270000000.0,145864.0,2020,5
1.0,1.0,1.0,,0.0,2020.0,0.0,,6.242588043523713,-75.56228251534425,37.26,3.0,156119400.0,,2020,5
3.0,3.0,1.0,320000.0,0.0,2016.0,2.0,4.0,6.1441636,-75.6222844,144.49,25.0,550000000.0,400000.0,2020,5
2.0,2.0,1.0,280500.0,0.0,2012.0,2.0,5.0,6.1748748,-75.5722863,75.6,6.0,380000000.0,838236.0,2020,5
1.0,1.0,1.0,130000.0,0.0,2019.0,1.0,5.0,6.2241017859070125,-75.57272585939491,41.86,12.0,350000000.0,,2020,5
3.0,2.0,1.0,221700.0,0.0,2020.0,1.0,5.0,6.25660205479493,-75.57563781738281,82.0,12.0,415000000.0,,2020,5
1.0,1.0,1.0,,0.0,2020.0,1.0,,6.2233500694971395,-75.56297963735413,50.0,32.0,310000000.0,,2020,5
2.0,2.0,2.0,60000.0,0.0,2003.0,0.0,,6.2461529416289565,-75.55785356195207,64.12,5.0,230000000.0,300000.0,2020,5
2.0,2.0,1.0,35000.0,0.0,2016.0,1.0,3.0,6.1683480999999984,-75.59207159999998,73.0,3.0,270000000.0,820000.0,2020,5
3.0,2.0,1.0,280000.0,0.0,2006.0,1.0,,6.25660205479493,-75.57563781738281,76.0,9.0,355000000.0,395000.0,2020,5
3.0,2.0,1.0,281746.0,0.0,2011.0,1.0,,6.217022993555273,-75.56637346744537,73.65,10.0,357000000.0,273760.0,2020,5
3.0,2.0,1.0,65000.0,0.0,2012.0,1.0,,6.1757626,-75.58413780000002,107.0,2.0,355000000.0,,2020,5
3.0,3.0,1.0,200000.0,0.0,2019.0,1.0,,6.251572574321131,-75.58862113478831,103.0,6.0,460000000.0,900000.0,2020,5
3.0,2.0,1.0,,0.0,2010.0,0.0,3.0,6.2470111999999975,-75.61082940000001,100.0,2.0,270000000.0,162000.0,2020,5
3.0,2.0,1.0,,0.0,2020.0,1.0,4.0,6.25660205479493,-75.57563781738281,73.0,27.0,260000000.0,,2020,5
2.0,2.0,1.0,129000.0,0.0,2017.0,1.0,,6.1896486,-75.603225,55.85,18.0,235000000.0,144000.0,2020,5
3.0,2.0,1.0,182000.0,0.0,2017.0,1.0,,6.156930399999999,-75.63668940000002,60.71,7.0,220000000.0,250000.0,2020,5
2.0,2.0,2.0,150000.0,0.0,2019.0,1.0,,6.2435806,-75.5814754,103.0,2.0,550000000.0,,2020,5
3.0,2.0,1.0,217500.0,0.0,2018.0,1.0,4.0,6.1465241,-75.62308979999997,76.13,11.0,320000000.0,213335.0,2020,5
2.0,1.0,1.0,81000.0,0.0,1982.0,0.0,3.0,6.342474573021184,-75.54617810627578,44.82,4.0,135000000.0,58700.0,2020,5
4.0,3.0,2.0,,0.0,2009.0,1.0,,6.162402100000002,-75.58461046800183,124.21,5.0,365000000.0,426290.0,2020,5
2.0,1.0,1.0,,0.0,2019.0,0.0,3.0,6.2339017768450224,-75.56017124341336,81.2,2.0,127000000.0,62766.0,2020,5
3.0,2.0,1.0,,0.0,1999.0,0.0,3.0,6.2060540341193775,-75.58726312927556,121.0,2.0,320000000.0,218000.0,2020,5
3.0,3.0,1.0,355700.0,0.0,2017.0,2.0,,6.25660205479493,-75.57563781738281,111.0,7.0,500000000.0,1035064.0,2020,5
2.0,2.0,1.0,396000.0,0.0,2004.0,1.0,5.0,6.243505353294791,-75.5994129180908,84.0,8.0,395000000.0,339243.0,2020,5
3.0,2.0,1.0,190000.0,0.0,2015.0,1.0,3.0,6.1439974,-75.6147957,79.24,23.0,290000000.0,320000.0,2020,5
3.0,1.0,1.0,318000.0,0.0,2017.0,2.0,,6.25660205479493,-75.57563781738281,93.77,,480000000.0,1164000.0,2020,5
3.0,3.0,1.0,,0.0,2000.0,1.0,,6.25660205479493,-75.57563781738281,135.0,3.0,395000000.0,278922.0,2020,5
3.0,2.0,1.0,127900.0,0.0,2008.0,0.0,3.0,6.25660205479493,-75.57563781738281,55.5,2.0,165000000.0,153991.0,2020,5
2.0,2.0,1.0,204000.0,0.0,2018.0,1.0,,6.1462641,-75.6250342,66.0,25.0,300000000.0,308000.0,2020,5
2.0,2.0,1.0,226000.0,0.0,2012.0,1.0,4.0,6.1697612999999984,-75.5765313,61.0,6.0,235000000.0,903939.0,2020,5
3.0,3.0,1.0,800000.0,0.0,2016.0,2.0,,6.178810200000001,-75.57152959999998,172.0,4.0,720000000.0,3200000.0,2020,5
2.0,2.0,1.0,,0.0,1991.0,0.0,5.0,6.2665978,-75.6014508,57.0,3.0,168000000.0,26820.0,2020,5
3.0,1.0,1.0,190000.0,0.0,2013.0,1.0,4.0,6.25660205479493,-75.57563781738281,68.28,,270000000.0,240000.0,2020,5
2.0,1.0,1.0,,0.0,2019.0,0.0,,6.233944438424251,-75.56004250000002,83.0,3.0,135000000.0,,2020,5
3.0,2.0,1.0,250000.0,0.0,2003.0,1.0,,6.1818141303474565,-75.57705676881595,93.14,15.0,440000000.0,1680000.0,2020,5
3.0,2.0,1.0,,16.33,1998.0,0.0,4.0,6.1661262999999975,-75.5863012,123.87,2.0,298000000.0,502000.0,2020,5
3.0,2.0,1.0,405000.0,0.0,1996.0,2.0,5.0,6.237305764601692,-75.59255422812113,99.3,4.0,420000000.0,376494.0,2020,5
4.0,4.0,2.0,680000.0,0.0,1984.0,2.0,6.0,6.25660205479493,-75.57563781738281,220.0,5.0,580000000.0,875000.0,2020,5
3.0,2.0,1.0,420000.0,0.0,2018.0,1.0,,6.170429899999999,-75.57565629999998,85.0,4.0,360000000.0,1000000.0,2020,5
3.0,3.0,1.0,125000.0,0.0,2007.0,1.0,,6.1904148,-75.5999291,56.0,3.0,210000000.0,250000.0,2020,5
2.0,2.0,1.0,194100.0,0.0,1993.0,1.0,,6.24641112113196,-75.58195542731612,60.24,3.0,295000000.0,210922.0,2020,5
2.0,2.0,1.0,268500.0,0.0,2018.0,1.0,5.0,6.1662556,-75.57152359999998,80.0,18.0,440000000.0,,2020,5
3.0,2.0,1.0,270000.0,0.0,1987.0,1.0,,6.25660205479493,-75.57563781738281,106.0,5.0,385000000.0,830000.0,2020,5
3.0,2.0,1.0,258000.0,0.0,1984.0,1.0,,6.25660205479493,-75.57563781738281,105.8,8.0,350000000.0,185691.0,2020,5
2.0,2.0,1.0,194700.0,0.0,2014.0,1.0,6.0,6.25660205479493,-75.57563781738281,64.35,5.0,380000000.0,431364.0,2020,5
3.0,2.0,1.0,272000.0,0.0,2013.0,1.0,,6.219510400000001,-75.56317109999998,74.0,11.0,400000000.0,500000.0,2020,5
1.0,1.0,1.0,120000.0,0.0,2019.0,1.0,,6.223539700000001,-75.5727313,41.0,9.0,320000000.0,,2020,5
2.0,2.0,1.0,250000.0,0.0,2020.0,1.0,,6.25660205479493,-75.57563781738281,63.0,10.0,540000000.0,,2020,5
2.0,2.0,1.0,250000.0,0.0,2020.0,1.0,,6.25660205479493,-75.57563781738281,68.0,10.0,535000000.0,,2020,5
3.0,2.0,1.0,,0.0,2021.0,0.0,,6.186133880870558,-75.65039280326481,55.0,15.0,129500000.0,,2020,5
2.0,2.0,1.0,141900.0,0.0,2016.0,0.0,3.0,6.25660205479493,-75.57563781738281,51.4,21.0,164000000.0,171771.0,2020,5
3.0,2.0,1.0,270000.0,0.0,1987.0,1.0,,6.25660205479493,-75.57563781738281,123.0,5.0,470000000.0,976000.0,2020,5
3.0,2.0,1.0,190470.0,0.0,2018.0,1.0,3.0,6.154996,-75.596209,63.72,2.0,260000000.0,433542.0,2020,5
2.0,2.0,1.0,205000.0,0.0,2019.0,1.0,,6.1462641,-75.6250342,66.5,20.0,300000000.0,,2020,5
1.0,2.0,1.0,190000.0,0.0,2014.0,1.0,,6.557179,-75.82712900000001,45.0,1.0,141300000.0,115117.0,2020,5
3.0,2.0,1.0,246000.0,0.0,2016.0,1.0,,6.1498380999999975,-75.61357989999998,88.0,25.0,350000000.0,335500.0,2020,5
3.0,2.0,1.0,306000.0,0.0,2013.0,1.0,4.0,6.25660205479493,-75.57563781738281,115.0,3.0,350000000.0,222750.0,2020,5
2.0,2.0,1.0,437000.0,0.0,2001.0,1.0,6.0,6.2075969,-75.56274029999999,84.0,9.0,450000000.0,436200.0,2020,5
3.0,2.0,1.0,150000.0,0.0,2016.0,1.0,3.0,5.79211446754156,-75.70944052743353,56.0,19.0,195000000.0,126000.0,2020,5
3.0,2.0,1.0,455000.0,0.0,2010.0,2.0,,6.229911,-75.5589011,124.5,18.0,615000000.0,950000.0,2020,5
2.0,2.0,1.0,472000.0,0.0,2012.0,2.0,6.0,6.1879437735172536,-75.58009789206542,84.0,5.0,530000000.0,650000.0,2020,5
1.0,1.0,1.0,,0.0,,0.0,,6.25660205479493,-75.57563781738281,31.1,2.0,125000000.0,,2020,5
2.0,2.0,1.0,197000.0,0.0,2018.0,1.0,5.0,6.155321724535455,-75.58923739275555,65.0,5.0,275000000.0,900000.0,2020,5
3.0,2.0,1.0,255000.0,0.0,2019.0,1.0,,6.162050199999999,-75.59736840000002,79.33,20.0,400000000.0,,2020,5
3.0,2.0,1.0,195000.0,0.0,2019.0,1.0,,6.154996,-75.596209,64.78,1.0,300000000.0,,2020,5
2.0,3.0,1.0,498000.0,0.0,2014.0,2.0,,6.25660205479493,-75.57563781738281,110.0,15.0,580000000.0,,2020,5
3.0,2.0,1.0,210000.0,0.0,2017.0,1.0,,6.25660205479493,-75.57563781738281,75.11,1.0,263400000.0,143000.0,2020,5
3.0,2.0,1.0,175000.0,0.0,2004.0,1.0,5.0,6.25660205479493,-75.57563781738281,71.0,9.0,290000000.0,,2020,5
1.0,2.0,1.0,,0.0,2020.0,1.0,,6.146021806050508,-75.62449224603272,48.0,24.0,245000000.0,,2020,5
3.0,2.0,1.0,322000.0,0.0,2020.0,1.0,5.0,6.167371646047879,-75.57397484779358,92.0,9.0,444880000.0,,2020,5
1.0,1.0,1.0,48000.0,0.0,2011.0,1.0,,6.25660205479493,-75.57563781738281,38.0,2.0,128000000.0,387198.0,2020,5
2.0,2.0,1.0,370000.0,0.0,1997.0,1.0,6.0,6.1833029029763695,-75.57888313862303,80.0,4.0,360000000.0,320000.0,2020,5
1.0,2.0,1.0,,0.0,2020.0,1.0,4.0,6.146018206051372,-75.62207206931153,49.0,27.0,250000000.0,,2020,5
2.0,2.0,1.0,121000.0,0.0,2014.0,0.0,3.0,6.189728662913143,-75.60329675674437,53.0,18.0,160000000.0,160000.0,2020,5
2.0,2.0,1.0,235000.0,0.0,2015.0,1.0,,6.25660205479493,-75.57563781738281,65.54,14.0,265000000.0,1229904.0,2020,5
3.0,2.0,1.0,371000.0,0.0,2020.0,2.0,5.0,6.169001932698963,-75.57467123862304,106.0,7.0,524800000.0,,2020,5
3.0,2.0,1.0,300000.0,0.0,2016.0,2.0,5.0,6.172389599999999,-75.5728661,81.0,15.0,419000000.0,1611000.0,2020,5
3.0,2.0,1.0,500000.0,0.0,2017.0,2.0,,6.1833075,-75.5816745,127.0,7.0,680000000.0,1212348.0,2020,5
1.0,1.0,1.0,220000.0,0.0,2014.0,1.0,,6.193071199999999,-75.5630448,52.04,9.0,360000000.0,370000.0,2020,5
3.0,2.0,1.0,293000.0,0.0,2006.0,1.0,,6.205712200000002,-75.5751781,91.87,9.0,630000000.0,556920.0,2020,5
3.0,3.0,3.0,461500.0,0.0,1990.0,2.0,5.0,6.2246155,-75.5680903,159.0,11.0,695000000.0,2100000.0,2020,5
2.0,2.0,1.0,380000.0,0.0,2010.0,2.0,,6.173758066450881,-75.57000738465575,78.0,4.0,380000000.0,700000.0,2020,5
3.0,2.0,1.0,,0.0,2018.0,0.0,,6.25660205479493,-75.57563781738281,98.0,4.0,280000000.0,,2020,5
3.0,2.0,1.0,350000.0,23.0,2020.0,2.0,5.0,6.170746168851968,-75.57581855750692,100.0,3.0,516325000.0,,2020,5
3.0,2.0,1.0,300908.0,0.0,2018.0,2.0,6.0,6.2166618709721755,-75.56562941287544,112.6,6.0,725000000.0,1131772.0,2020,5
2.0,1.0,1.0,70000.0,0.0,2019.0,1.0,,6.071185898157061,-75.33363369648436,57.0,5.0,145000000.0,100000.0,2020,5
3.0,2.0,1.0,362000.0,0.0,2011.0,2.0,,6.174653999999999,-75.57558990000003,92.0,15.0,495000000.0,850000.0,2020,5
2.0,2.0,1.0,125000.0,0.0,2017.0,1.0,,6.133724642221334,-75.38147806884766,52.0,4.0,240000000.0,490000.0,2020,5
3.0,2.0,1.0,70000.0,0.0,2015.0,1.0,,6.2716180643148896,-75.44036865234375,60.0,4.0,175000000.0,100000.0,2020,5
3.0,2.0,1.0,35000.0,0.0,2009.0,1.0,,6.089007899999999,-75.6354714,86.0,2.0,220000000.0,125000.0,2020,5
4.0,3.0,1.0,810000.0,0.0,1997.0,2.0,,6.25660205479493,-75.57563781738281,220.0,5.0,840000000.0,,2020,5
3.0,2.0,1.0,180000.0,0.0,2020.0,1.0,3.0,6.1746944624497315,-75.60943549249713,61.0,15.0,230000000.0,,2020,5
3.0,2.0,1.0,395000.0,0.0,2013.0,2.0,6.0,6.187752,-75.5793636,117.0,13.0,650000000.0,830000.0,2020,5
3.0,3.0,1.0,,0.0,2020.0,2.0,,6.177387230091437,-75.58148491957401,107.0,8.0,620000000.0,,2020,5
3.0,2.0,1.0,468000.0,0.0,2017.0,1.0,5.0,6.179142868656875,-75.5804532288539,88.45,16.0,450000000.0,924000.0,2020,5
2.0,1.0,1.0,695000.0,0.0,2004.0,2.0,,6.25660205479493,-75.57563781738281,128.0,3.0,460000000.0,2400000.0,2020,5
3.0,2.0,1.0,240000.0,0.0,2019.0,1.0,4.0,6.160896894843949,-75.58760046958923,78.0,6.0,358000000.0,,2020,5
3.0,2.0,1.0,219000.0,0.0,2015.0,2.0,4.0,6.1410692,-75.61985370000002,91.7,14.0,370000000.0,334000.0,2020,5
3.0,2.0,1.0,272000.0,0.0,2019.0,2.0,4.0,6.1447283,-75.6155412,84.7,22.0,400000000.0,320017.0,2020,5
3.0,2.0,1.0,550000.0,0.0,2013.0,1.0,5.0,6.25660205479493,-75.57563781738281,94.7,10.0,460000000.0,1150000.0,2020,5
2.0,2.0,1.0,,0.0,2020.0,1.0,,6.25660205479493,-75.57563781738281,57.5,13.0,205000000.0,,2020,5
2.0,2.0,1.0,160000.0,0.0,2015.0,2.0,,6.144651001885794,-75.39985656738281,67.0,5.0,215000000.0,80000.0,2020,5
3.0,2.0,1.0,120000.0,0.0,2019.0,1.0,,6.146443087976147,-75.37264823913573,58.0,1.0,264000000.0,80000.0,2020,5
3.0,2.0,2.0,70000.0,0.0,2005.0,1.0,,6.020385082456036,-75.41084289550781,108.0,2.0,360000000.0,70000.0,2020,5
1.0,2.0,1.0,200000.0,0.0,2015.0,1.0,,6.222814457382888,-75.44586181640625,50.0,15.0,220000000.0,80000.0,2020,5
3.0,2.0,1.0,250000.0,0.0,2019.0,1.0,,6.158304838858229,-75.37788391113281,74.0,12.0,335000000.0,150000.0,2020,6
3.0,2.0,1.0,250000.0,0.0,2019.0,1.0,,6.12826593518821,-75.38063049316406,64.0,7.0,310000000.0,180000.0,2020,6
2.0,2.0,1.0,250000.0,0.0,2019.0,1.0,,6.25660205479493,-75.57563781738281,64.0,12.0,310000000.0,150000.0,2020,6
3.0,2.0,1.0,250000.0,0.0,2019.0,1.0,,6.1228041344214805,-75.34767150878906,64.0,4.0,310000000.0,150000.0,2020,6
2.0,2.0,1.0,440000.0,0.0,1995.0,1.0,6.0,6.25660205479493,-75.57563781738281,81.0,5.0,420000000.0,360000.0,2020,6
4.0,3.0,1.0,557000.0,80.0,1988.0,2.0,6.0,6.204859919986278,-75.5728366917875,213.0,2.0,920000000.0,,2020,6
1.0,1.0,1.0,220000.0,0.0,1995.0,1.0,6.0,6.25660205479493,-75.57563781738281,50.0,8.0,395000000.0,235000.0,2020,6
3.0,2.0,1.0,214000.0,0.0,2018.0,1.0,4.0,6.25660205479493,-75.57563781738281,79.56,19.0,360000000.0,364000.0,2020,5
2.0,2.0,1.0,269000.0,0.0,2016.0,1.0,5.0,6.25660205479493,-75.57563781738281,73.0,14.0,375000000.0,400000.0,2020,6
3.0,4.0,1.0,780000.0,0.0,,2.0,,6.1903288814708795,-75.5732289525148,184.0,1.0,800000000.0,1100000.0,2020,6
4.0,4.0,1.0,1303442.0,0.0,2009.0,4.0,6.0,6.185191414187456,-75.56151286474893,445.0,30.0,1800000000.0,4879431.0,2020,6
4.0,4.0,1.0,440000.0,0.0,2017.0,2.0,,6.1754356407697,-75.56716203689575,137.5,9.0,700000000.0,2960000.0,2020,6
3.0,3.0,1.0,400000.0,0.0,2010.0,2.0,,6.18985,-75.57893729999998,144.6,20.0,720000000.0,1200000.0,2020,5
3.0,3.0,1.0,316900.0,0.0,2017.0,2.0,4.0,6.218773828271898,-75.60232943757322,118.57,12.0,630000000.0,,2020,6
1.0,1.0,1.0,788667.0,0.0,2016.0,1.0,,6.1966297,-75.5566961,77.0,13.0,800000000.0,1550000.0,2020,6
2.0,2.0,1.0,213000.0,0.0,2018.0,1.0,,6.154489799999999,-75.57387709999998,70.0,8.0,310000000.0,700000.0,2020,6
2.0,2.0,1.0,340000.0,0.0,2015.0,2.0,,6.171967367557879,-75.57275776071317,81.0,12.0,430000000.0,780000.0,2020,6
3.0,2.0,1.0,100000.0,0.0,2019.0,2.0,4.0,6.170429899999999,-75.57565629999998,110.0,3.0,478000000.0,,2020,6
3.0,3.0,2.0,792000.0,0.0,1991.0,2.0,,6.207822999999999,-75.5621469,142.0,5.0,830000000.0,821243.0,2020,6
3.0,2.0,1.0,276000.0,0.0,2016.0,2.0,,6.25660205479493,-75.57563781738281,102.0,22.0,640000000.0,1000000.0,2020,6
3.0,2.0,1.0,305000.0,0.0,2017.0,2.0,,6.1590482,-75.57371529999998,107.0,12.0,515000000.0,,2020,6
2.0,2.0,1.0,200000.0,0.0,2020.0,1.0,4.0,6.25660205479493,-75.57563781738281,65.0,12.0,320000000.0,,2020,6
3.0,2.0,1.0,,0.0,2020.0,1.0,4.0,6.1429509378198395,-75.60448692441972,69.85,18.0,303996000.0,,2020,6
3.0,3.0,1.0,332000.0,0.0,2010.0,2.0,,6.18992466400939,-75.57879246071319,145.6,20.0,732000000.0,1200000.0,2020,6
3.0,3.0,1.0,881000.0,0.0,2011.0,2.0,,6.203771913786129,-75.55349627728083,205.0,4.0,1100000000.0,1635000.0,2020,6
4.0,4.0,2.0,900000.0,0.0,1985.0,3.0,,6.25660205479493,-75.57563781738281,420.0,7.0,1695000000.0,1600000.0,2020,6
3.0,2.0,1.0,70000.0,0.0,2017.0,0.0,,6.25660205479493,-75.57563781738281,57.0,4.0,145000000.0,80000.0,2020,6
2.0,2.0,1.0,80000.0,0.0,2018.0,1.0,,6.25660205479493,-75.57563781738281,46.0,5.0,149000000.0,60000.0,2020,6
3.0,2.0,1.0,207000.0,0.0,2015.0,2.0,,6.148608481883235,-75.61010724238392,76.45,18.0,290000000.0,,2020,6
3.0,2.0,1.0,245000.0,0.0,2010.0,1.0,,6.25660205479493,-75.57563781738281,97.0,5.0,340000000.0,435000.0,2020,6
3.0,2.0,1.0,300000.0,0.0,2015.0,2.0,,6.25660205479493,-75.57563781738281,160.0,12.0,597000000.0,526000.0,2020,6
3.0,2.0,1.0,281000.0,0.0,2017.0,2.0,,6.1590482,-75.57371529999998,92.0,13.0,430000000.0,,2020,6
3.0,3.0,1.0,330000.0,0.0,1995.0,2.0,,6.2171373,-75.5618705,186.0,3.0,500000000.0,660000.0,2020,6
1.0,1.0,1.0,120000.0,0.0,2019.0,1.0,4.0,6.1317003617701875,-75.38031249273494,52.0,4.0,275000000.0,1900000.0,2020,6
3.0,2.0,1.0,210092.0,0.0,,1.0,,6.156522829336237,-75.60880731665391,74.04,10.0,295000000.0,268000.0,2020,6
3.0,3.0,1.0,892134.0,0.0,2006.0,2.0,6.0,6.205174628482068,-75.55954403199814,223.06,2.0,950000000.0,1557593.0,2020,6
3.0,2.0,1.0,205000.0,0.0,2008.0,1.0,,6.211804,-75.60625449999998,65.0,16.0,220000000.0,170000.0,2020,6
3.0,2.0,1.0,416398.0,0.0,2008.0,1.0,,6.169183346151812,-75.5719800899658,83.65,3.0,354000000.0,652609.0,2020,6
4.0,2.0,2.0,78000.0,0.0,2005.0,0.0,4.0,6.1714527000000015,-75.58849790000002,124.0,5.0,297000000.0,525000.0,2020,6
3.0,2.0,1.0,,0.0,2019.0,1.0,,6.194442510957858,-75.59591578017908,63.98,21.0,269000000.0,,2020,6
3.0,3.0,1.0,498000.0,0.0,2007.0,2.0,6.0,6.182966191623327,-75.57308435440062,157.0,6.0,710000000.0,1410000.0,2020,6
4.0,3.0,1.0,420000.0,0.0,2008.0,1.0,,6.174654299999999,-75.5743373,87.0,7.0,330000000.0,490000.0,2020,6
3.0,2.0,1.0,321000.0,0.0,2010.0,1.0,5.0,6.219401447746242,-75.6053352355957,102.0,20.0,485000000.0,,2020,6
3.0,2.0,1.0,325000.0,0.0,2016.0,2.0,5.0,6.25660205479493,-75.57563781738281,122.0,15.0,595000000.0,1600000.0,2020,6
3.0,2.0,1.0,330000.0,0.0,2007.0,2.0,6.0,6.208347163656902,-75.55449486137695,104.0,6.0,430000000.0,440000.0,2020,5
4.0,3.0,1.0,190000.0,0.0,1986.0,1.0,,6.180869,-75.5762429,92.0,5.0,345000000.0,450000.0,2020,6
2.0,1.0,1.0,,0.0,2019.0,0.0,,6.25660205479493,-75.57563781738281,43.0,4.0,122000000.0,50000.0,2020,6
3.0,3.0,1.0,450000.0,0.0,1985.0,2.0,5.0,6.2426626,-75.59610789999998,113.0,7.0,450000000.0,974388.0,2020,6
3.0,4.0,1.0,480000.0,0.0,2017.0,2.0,,6.25660205479493,-75.57563781738281,134.0,24.0,870000000.0,1400000.0,2020,6
3.0,2.0,1.0,255000.0,0.0,2003.0,1.0,,6.25660205479493,-75.57563781738281,67.0,7.0,325000000.0,1315000.0,2020,6
3.0,2.0,1.0,306000.0,0.0,2015.0,1.0,,6.215108499999999,-75.6078833,98.0,1.0,450000000.0,490000.0,2020,6
2.0,2.0,1.0,350000.0,0.0,2019.0,1.0,,6.2406579,-75.59225450000002,73.5,5.0,485000000.0,,2020,6
2.0,2.0,1.0,252000.0,0.0,2012.0,2.0,,6.1748748,-75.5722863,69.0,6.0,385000000.0,792000.0,2020,6
