Administracion,Area,Banos,Barrio,Ciudad,ExtractionDate,Habitaciones,Latitud,Longitud,Parqueaderos,Precio,ScreenshotPath,SitioWeb
520000.0,81.0,1.0,Laureles,Medellín,2022-08-28,1.0,6.241862,-75.592905,1.0,630000000.0,Images/233693.jpeg,https://www.redinmobiliariamls.com/medellin/laureles/1/233693
520000.0,81.0,1.0,Laureles,Medellín,2022-08-28,1.0,6.241862,-75.592905,1.0,630000000.0,Images/233694.jpeg,https://www.redinmobiliariamls.com/medellin/laureles/1/233694
700000.0,214.0,3.0,Los Balsos Nº 1,Medellín,2022-08-28,3.0,6.186563,-75.559086,2.0,1750000000.0,Images/233697.jpeg,https://www.redinmobiliariamls.com/medellin/los-balsos-n-1/1/233697
376808.0,57.0,2.0,V. Fontibon ,Rionegro,2022-08-28,3.0,6.164162,-75.373898,1.0,327000000.0,Images/233704.jpeg,https://www.redinmobiliariamls.com/rionegro/v-fontibon-/1/233704
220000.0,67.0,2.0,Loma de San Jose,Sabaneta,2022-08-28,3.0,6.141787,-75.61855,1.0,355000000.0,Images/233705.jpeg,https://www.redinmobiliariamls.com/sabaneta/loma-de-san-jose/1/233705
349300.0,87.12,2.0,Transversal Intermedia,Envigado,2022-08-28,3.0,6.175682,-75.566082,2.0,499000000.0,Images/233707.jpeg,https://www.redinmobiliariamls.com/envigado/transversal-intermedia/1/233707
162000.0,50.2,2.0,Boston,Medellín,2022-08-28,2.0,6.245656,-75.56121,0.0,210000000.0,Images/233708.jpeg,https://www.redinmobiliariamls.com/medellin/boston/1/233708
332000.0,121.0,2.0,Laureles,Medellín,2022-08-28,4.0,6.245323,-75.609988,1.0,450000000.0,Images/233710.jpeg,https://www.redinmobiliariamls.com/medellin/laureles/1/233710
259000.0,116.0,2.0,Florida Nueva,Medellín,2022-08-09,3.0,6.252021,-75.594733,1.0,598000000.0,Images/233712.jpeg,https://www.redinmobiliariamls.com/medellin/florida-nueva/1/233712
575000.0,158.0,3.0,Centro,Medellín,2022-08-28,4.0,6.251056,-75.56316,1.0,335000000.0,Images/233716.jpeg,https://www.redinmobiliariamls.com/medellin/centro/1/233716
,182.0,3.0,Loma de Las Brujas,Envigado,2022-08-09,3.0,6.159277,-75.574265,3.0,950000000.0,Images/233718.jpeg,https://www.redinmobiliariamls.com/envigado/loma-de-las-brujas/1/233718
125000.0,50.0,2.0,El Mirador,Bello,2022-08-28,3.0,6.351216,-75.55685,1.0,175000000.0,Images/233719.jpeg,https://www.redinmobiliariamls.com/bello/el-mirador/1/233719
360000.0,92.3,2.0,El Carmelo,Sabaneta,2022-08-28,3.0,6.149623,-75.609243,2.0,470000000.0,Images/233722.jpeg,https://www.redinmobiliariamls.com/sabaneta/el-carmelo/1/233722
,53.0,1.0,Calatrava,Itagüí,2022-08-28,3.0,6.256602,-75.575637,0.0,180000000.0,Images/233724.jpeg,https://www.redinmobiliariamls.com/itagi/calatrava/1/233724
,38.0,1.0,Barrio Antioquia,Medellín,2022-08-28,1.0,6.226873,-75.584,0.0,170000000.0,Images/233734.jpeg,https://www.redinmobiliariamls.com/medellin/barrio-antioquia/1/233734
113000.0,50.0,1.0,Centro,Medellín,2022-08-28,3.0,6.256602,-75.575637,0.0,230000000.0,Images/233735.jpeg,https://www.redinmobiliariamls.com/medellin/centro/1/233735
,38.07,1.0,Barrio Antioquia,Medellín,2022-08-28,1.0,6.226873,-75.584,0.0,170000000.0,Images/233737.jpeg,https://www.redinmobiliariamls.com/medellin/barrio-antioquia/1/233737
267173.0,85.96,2.0,Sector Los Colegios,Rionegro,2022-08-28,3.0,6.256602,-75.575637,2.0,450000000.0,Images/233738.jpeg,https://www.redinmobiliariamls.com/rionegro/sector-los-colegios/1/233738
426300.0,83.0,2.0,Urbano,San Jerónimo,2022-08-28,3.0,6.443128,-75.732142,1.0,450000000.0,Images/233742.jpeg,https://www.redinmobiliariamls.com/san-jeronimo/urbano/1/233742
950000.0,377.0,4.0,La Tomatera,Medellín,2022-08-28,4.0,6.203292,-75.568024,2.0,1790000000.0,Images/233744.jpeg,https://www.redinmobiliariamls.com/medellin/la-tomatera/1/233744
,50.02,2.0,V. Fontibon ,Rionegro,2022-08-28,2.0,6.456567,-75.584505,1.0,255000000.0,Images/233746.jpeg,https://www.redinmobiliariamls.com/rionegro/v-fontibon-/1/233746
641000.0,192.0,3.0,La Aguacatala,Medellín,2022-08-09,3.0,6.195709,-75.576226,2.0,750000000.0,Images/233749.jpeg,https://www.redinmobiliariamls.com/medellin/la-aguacatala/1/233749
490000.0,273.48,4.0,Loma de Las Brujas,Envigado,2022-08-28,3.0,6.158711,-75.574873,3.0,1460000000.0,Images/233753.jpeg,https://www.redinmobiliariamls.com/envigado/loma-de-las-brujas/1/233753
378283.0,152.0,2.0,El Portal,Envigado,2022-08-28,3.0,6.172471,-75.589571,2.0,700000000.0,Images/233754.jpeg,https://www.redinmobiliariamls.com/envigado/el-portal/1/233754
474000.0,113.03,2.0,El Poblado,Medellín,2022-08-28,3.0,6.249323,-75.55038,1.0,590000000.0,Images/233757.jpeg,https://www.redinmobiliariamls.com/medellin/el-poblado/1/233757
464000.0,114.85,2.0,Las Lomitas,Sabaneta,2022-08-28,3.0,6.14472,-75.61088,1.0,500000000.0,Images/233759.jpeg,https://www.redinmobiliariamls.com/sabaneta/las-lomitas/1/233759
342000.0,100.0,3.0,Alameda,Medellín,2022-08-09,3.0,6.256602,-75.575637,1.0,600000000.0,Images/233761.jpeg,https://www.redinmobiliariamls.com/medellin/alameda/1/233761
187000.0,58.0,2.0,El Porvenir,Rionegro,2022-08-28,2.0,6.256602,-75.575637,1.0,360000000.0,Images/233763.jpeg,https://www.redinmobiliariamls.com/rionegro/el-porvenir/1/233763
750000.0,192.0,3.0,San Lucas,Medellín,2022-08-28,3.0,6.181439,-75.561989,2.0,1250000000.0,Images/233766.jpeg,https://www.redinmobiliariamls.com/medellin/san-lucas/1/233766
120000.0,51.6,2.0,Centro,La Estrella,2022-08-28,2.0,6.159841,-75.643531,0.0,240000000.0,Images/233769.jpeg,https://www.redinmobiliariamls.com/la-estrella/centro/1/233769
,64.48,1.0,Loma Los Gonzalez,Medellín,2022-08-28,1.0,6.190734,-75.563322,1.0,506168000.0,Images/233772.jpeg,https://www.redinmobiliariamls.com/medellin/loma-los-gonzalez/1/233772
260000.0,67.0,2.0,El Trianón,Envigado,2022-08-28,3.0,6.156315,-75.592187,1.0,345000000.0,Images/233773.jpeg,https://www.redinmobiliariamls.com/envigado/el-trianon/1/233773
540000.0,158.0,2.0,Oviedo,Medellín,2022-08-28,3.0,6.197018,-75.575868,2.0,820000000.0,Images/233777.jpeg,https://www.redinmobiliariamls.com/medellin/oviedo/1/233777
,125.97,2.0,Laureles,Medellín,2022-08-28,3.0,6.256602,-75.575637,0.0,420000000.0,Images/233779.jpeg,https://www.redinmobiliariamls.com/medellin/laureles/1/233779
655000.0,195.0,4.0,La Calera,Medellín,2022-08-28,3.0,6.200737,-75.553029,3.0,980000000.0,Images/233783.jpeg,https://www.redinmobiliariamls.com/medellin/la-calera/1/233783
327000.0,88.0,2.0,La Abadía,Envigado,2022-08-28,3.0,6.256602,-75.575637,1.0,471900000.0,Images/233785.jpeg,https://www.redinmobiliariamls.com/envigado/la-abadia/1/233785
420000.0,100.0,3.0,Provenza,Medellín,2022-08-28,3.0,6.256602,-75.575637,1.0,650000000.0,Images/233787.jpeg,https://www.redinmobiliariamls.com/medellin/provenza/1/233787
226000.0,75.21,2.0,V. Pan de Azúcar,Sabaneta,2022-08-28,3.0,6.256602,-75.575637,1.0,455000000.0,Images/233789.jpeg,https://www.redinmobiliariamls.com/sabaneta/v-pan-de-azucar/1/233789
650000.0,100.0,2.0,San Lucas,Medellín,2022-08-28,3.0,6.256602,-75.575637,1.0,430000000.0,Images/233790.jpeg,https://www.redinmobiliariamls.com/medellin/san-lucas/1/233790
290000.0,100.0,2.0,Calasanz Parte Alta,Medellín,2022-08-28,2.0,6.256602,-75.575637,1.0,495000000.0,Images/233802.jpeg,https://www.redinmobiliariamls.com/medellin/calasanz-parte-alta/1/233802
91451.0,40.0,1.0,Buenos Aires,Medellín,2022-08-28,2.0,6.256602,-75.575637,0.0,155000000.0,Images/233803.jpeg,https://www.redinmobiliariamls.com/medellin/buenos-aires/1/233803
220000.0,67.21,2.0,Loma de San Jose,Sabaneta,2022-08-09,3.0,6.142562,-75.619285,1.0,350000000.0,Images/233807.jpeg,https://www.redinmobiliariamls.com/sabaneta/loma-de-san-jose/1/233807
614000.0,87.07,2.0,Conquistadores,Medellín,2022-08-28,3.0,6.240871,-75.584707,1.0,500000000.0,Images/233817.jpeg,https://www.redinmobiliariamls.com/medellin/conquistadores/1/233817
305000.0,68.0,2.0,Urbano,San Jerónimo,2022-08-28,2.0,6.256602,-75.575637,1.0,340000000.0,Images/233825.jpeg,https://www.redinmobiliariamls.com/san-jeronimo/urbano/1/233825
742490.0,369.64,3.0,Laureles,Medellín,2022-08-28,4.0,6.242924,-75.594401,2.0,985000000.0,Images/233829.jpeg,https://www.redinmobiliariamls.com/medellin/laureles/1/233829
139000.0,62.0,2.0,Trapiche,Bello,2022-08-09,3.0,6.34362,-75.576882,1.0,199000000.0,Images/233833.jpeg,https://www.redinmobiliariamls.com/bello/trapiche/1/233833
25000.0,62.0,2.0,Asturias,Itagüí,2022-08-28,3.0,6.256602,-75.575637,0.0,240000000.0,Images/233839.jpeg,https://www.redinmobiliariamls.com/itagi/asturias/1/233839
190000.0,117.0,2.0,Bolivariana,Medellín,2022-08-28,3.0,6.246724,-75.591715,1.0,350000000.0,Images/233840.jpeg,https://www.redinmobiliariamls.com/medellin/bolivariana/1/233840
638000.0,93.25,2.0,Lalinde,Medellín,2022-08-28,2.0,6.212801,-75.566538,2.0,799000000.0,Images/233850.jpeg,https://www.redinmobiliariamls.com/medellin/lalinde/1/233850
290000.0,80.65,2.0,Alto de Las Flores,Sabaneta,2022-08-09,2.0,6.149623,-75.609243,1.0,400000000.0,Images/233852.jpeg,https://www.redinmobiliariamls.com/sabaneta/alto-de-las-flores/1/233852
434000.0,129.0,3.0,Alejandría,Medellín,2022-08-28,3.0,6.199022,-75.572335,2.0,870000000.0,Images/233862.jpeg,https://www.redinmobiliariamls.com/medellin/alejandria/1/233862
268000.0,73.6,2.0,Aves Marías,Sabaneta,2022-08-28,2.0,6.145035,-75.611761,1.0,385000000.0,Images/233864.jpeg,https://www.redinmobiliariamls.com/sabaneta/aves-marias/1/233864
459000.0,85.0,2.0,Bomboná Nº 1,Medellín,2022-08-28,3.0,6.243438,-75.561916,1.0,320000000.0,Images/233871.jpeg,https://www.redinmobiliariamls.com/medellin/bombona-n-1/1/233871
1292000.0,278.0,3.0,El Tesoro,Medellín,2022-08-28,3.0,6.256602,-75.575637,4.0,2098000000.0,Images/233874.jpeg,https://www.redinmobiliariamls.com/medellin/el-tesoro/1/233874
,36.0,2.0,Santa Monica 2,Medellín,2022-08-28,1.0,6.256602,-75.575637,0.0,179100000.0,Images/233877.jpeg,https://www.redinmobiliariamls.com/medellin/santa-monica-2/1/233877
,45.0,2.0,Santa Monica 2,Medellín,2022-08-28,2.0,6.256602,-75.575637,0.0,209667000.0,Images/233878.jpeg,https://www.redinmobiliariamls.com/medellin/santa-monica-2/1/233878
,48.0,2.0,Santa Monica 2,Medellín,2022-08-28,2.0,6.256602,-75.575637,0.0,222545000.0,Images/233879.jpeg,https://www.redinmobiliariamls.com/medellin/santa-monica-2/1/233879
,48.0,2.0,V. El Tambo,La Ceja,2022-08-28,3.0,6.256602,-75.575637,1.0,158000000.0,Images/233880.jpeg,https://www.redinmobiliariamls.com/la-ceja/v-el-tambo/1/233880
,57.0,2.0,Sector Fizebad,El Retiro,2022-08-28,3.0,6.256602,-75.575637,1.0,430000000.0,Images/233883.jpeg,https://www.redinmobiliariamls.com/el-retiro/sector-fizebad/1/233883
,49.38,2.0,Urbano (La Ceja),La Ceja,2022-08-28,2.0,6.021739,-75.436337,0.0,158000000.0,Images/233884.jpeg,https://www.redinmobiliariamls.com/la-ceja/urbano-la-ceja/1/233884
,48.0,2.0,Urbano (La Ceja),La Ceja,2022-08-28,2.0,6.021739,-75.436337,0.0,158000000.0,Images/233885.jpeg,https://www.redinmobiliariamls.com/la-ceja/urbano-la-ceja/1/233885
160000.0,67.0,2.0,El Guayabo,Itagüí,2022-08-28,3.0,6.256602,-75.575637,1.0,280000000.0,Images/233888.jpeg,https://www.redinmobiliariamls.com/itagi/el-guayabo/1/233888
900000.0,193.0,3.0,Alejandría,Medellín,2022-08-28,3.0,6.199757,-75.568022,2.0,1750000000.0,Images/233890.jpeg,https://www.redinmobiliariamls.com/medellin/alejandria/1/233890
,60.0,2.0,Aves Marías,Sabaneta,2022-08-28,2.0,6.146415,-75.613016,1.0,273000000.0,Images/233897.jpeg,https://www.redinmobiliariamls.com/sabaneta/aves-marias/1/233897
317090.0,73.1,2.0,Centro,Itagüí,2022-08-28,2.0,6.170895,-75.609893,1.0,315000000.0,Images/233903.jpeg,https://www.redinmobiliariamls.com/itagi/centro/1/233903
,64.03,2.0,V. El Tambo,La Ceja,2022-08-28,3.0,6.256602,-75.575637,1.0,340000000.0,Images/233911.jpeg,https://www.redinmobiliariamls.com/la-ceja/v-el-tambo/1/233911
,56.06,2.0,Alcaravanes,Marinilla,2022-08-28,3.0,6.256602,-75.575637,1.0,316000000.0,Images/233914.jpeg,https://www.redinmobiliariamls.com/marinilla/alcaravanes/1/233914
55000.0,40.89,1.0,Centro,La Estrella,2022-08-28,1.0,6.156674,-75.639623,0.0,155000000.0,Images/233917.jpeg,https://www.redinmobiliariamls.com/la-estrella/centro/1/233917
245000.0,129.0,4.0,Aves Marías,Sabaneta,2022-08-28,3.0,6.256602,-75.575637,1.0,385000000.0,Images/233918.jpeg,https://www.redinmobiliariamls.com/sabaneta/aves-marias/1/233918
806300.0,163.0,5.0,Las Lomas Nº 1,Medellín,2022-08-28,3.0,6.211871,-75.55806,3.0,1200000000.0,Images/233919.jpeg,https://www.redinmobiliariamls.com/medellin/las-lomas-n-1/1/233919
,78.0,2.0,Alameda,Medellín,2022-08-28,3.0,6.256602,-75.575637,1.0,500000000.0,Images/233921.jpeg,https://www.redinmobiliariamls.com/medellin/alameda/1/233921
,78.0,2.0,Alameda,Medellín,2022-08-28,3.0,6.256602,-75.575637,1.0,500000000.0,Images/233922.jpeg,https://www.redinmobiliariamls.com/medellin/alameda/1/233922
,78.0,2.0,Alameda,Medellín,2022-08-28,2.0,6.256602,-75.575637,1.0,500000000.0,Images/233923.jpeg,https://www.redinmobiliariamls.com/medellin/alameda/1/233923
,78.0,2.0,Alameda,Medellín,2022-08-28,2.0,6.256602,-75.575637,1.0,500000000.0,Images/233924.jpeg,https://www.redinmobiliariamls.com/medellin/alameda/1/233924
,78.0,2.0,Alameda,Medellín,2022-08-28,2.0,6.256602,-75.575637,1.0,500000000.0,Images/233925.jpeg,https://www.redinmobiliariamls.com/medellin/alameda/1/233925
,65.78,2.0,Alameda,Medellín,2022-08-28,2.0,6.256602,-75.575637,0.0,350000000.0,Images/233926.jpeg,https://www.redinmobiliariamls.com/medellin/alameda/1/233926
,65.78,2.0,Alameda,Medellín,2022-08-28,2.0,6.256602,-75.575637,0.0,350000000.0,Images/233927.jpeg,https://www.redinmobiliariamls.com/medellin/alameda/1/233927
,65.78,2.0,Alameda,Medellín,2022-08-28,2.0,6.256602,-75.575637,0.0,350000000.0,Images/233928.jpeg,https://www.redinmobiliariamls.com/medellin/alameda/1/233928
,65.78,2.0,Alameda,Medellín,2022-08-28,2.0,6.256602,-75.575637,0.0,350000000.0,Images/233929.jpeg,https://www.redinmobiliariamls.com/medellin/alameda/1/233929
,65.78,2.0,Alameda,Medellín,2022-08-28,2.0,6.256602,-75.575637,0.0,350000000.0,Images/233930.jpeg,https://www.redinmobiliariamls.com/medellin/alameda/1/233930
,98.88,2.0,Los Naranjos,Envigado,2022-08-28,3.0,6.168554,-75.581045,1.0,370000000.0,Images/233935.jpeg,https://www.redinmobiliariamls.com/envigado/los-naranjos/1/233935
,111.0,2.0,San José Obrero,Bello,2022-08-28,3.0,6.320879,-75.559761,0.0,360000000.0,Images/233938.jpeg,https://www.redinmobiliariamls.com/bello/san-jose-obrero/1/233938
750000.0,193.0,3.0,La Tomatera,Medellín,2022-08-28,3.0,6.204257,-75.569974,3.0,1350000000.0,Images/233941.jpeg,https://www.redinmobiliariamls.com/medellin/la-tomatera/1/233941
,32.7,1.0,San Fernando,Itagüí,2022-08-09,1.0,6.194457,-75.588093,0.0,80000000.0,Images/233944.jpeg,https://www.redinmobiliariamls.com/itagi/san-fernando/1/233944
347000.0,92.0,2.0,Loma del Indio,Medellín,2022-08-09,3.0,6.227923,-75.562731,1.0,500000000.0,Images/233945.jpeg,https://www.redinmobiliariamls.com/medellin/loma-del-indio/1/233945
226630.0,55.44,2.0,Loma del Indio,Medellín,2022-08-28,2.0,6.256602,-75.575637,1.0,280000000.0,Images/233949.jpeg,https://www.redinmobiliariamls.com/medellin/loma-del-indio/1/233949
,45.46,2.0,Santa Monica 2,Medellín,2022-08-28,2.0,6.256602,-75.575637,0.0,222545000.0,Images/233950.jpeg,https://www.redinmobiliariamls.com/medellin/santa-monica-2/1/233950
,51.64,2.0,Santa Monica 2,Medellín,2022-08-28,2.0,6.256602,-75.575637,0.0,242708000.0,Images/233951.jpeg,https://www.redinmobiliariamls.com/medellin/santa-monica-2/1/233951
126786.0,50.93,2.0,María Auxiliadora,Sabaneta,2022-08-09,3.0,6.151802,-75.600323,0.0,190000000.0,Images/233952.jpeg,https://www.redinmobiliariamls.com/sabaneta/maria-auxiliadora/1/233952
616800.0,162.35,3.0,El Tesoro,Medellín,2022-08-28,3.0,6.199336,-75.55787,2.0,850000000.0,Images/233953.jpeg,https://www.redinmobiliariamls.com/medellin/el-tesoro/1/233953
,57.4,2.0,V. Fontibon ,Rionegro,2022-08-28,2.0,6.522767,-75.594875,1.0,315000000.0,Images/233956.jpeg,https://www.redinmobiliariamls.com/rionegro/v-fontibon-/1/233956
600000.0,201.0,2.0,Centro,Medellín,2022-08-28,3.0,6.248603,-75.564408,1.0,450000000.0,Images/233961.jpeg,https://www.redinmobiliariamls.com/medellin/centro/1/233961
177400.0,64.23,2.0,Santa Ana,Bello,2022-08-28,3.0,6.325669,-75.564261,1.0,295000000.0,Images/233963.jpeg,https://www.redinmobiliariamls.com/bello/santa-ana/1/233963
718000.0,238.0,2.0,Castropol,Medellín,2022-08-28,3.0,6.213912,-75.569228,2.0,850000000.0,Images/233968.jpeg,https://www.redinmobiliariamls.com/medellin/castropol/1/233968
268546.0,70.97,2.0,El Trapiche,Sabaneta,2022-08-28,3.0,6.144098,-75.62281,1.0,350000000.0,Images/233971.jpeg,https://www.redinmobiliariamls.com/sabaneta/el-trapiche/1/233971
721000.0,147.74,2.0,San Lucas,Medellín,2022-08-28,2.0,6.177239,-75.566152,2.0,810000000.0,Images/233974.jpeg,https://www.redinmobiliariamls.com/medellin/san-lucas/1/233974
345000.0,72.0,2.0,Santa Maria de los Angeles,Medellín,2022-08-28,2.0,6.192653,-75.579219,2.0,420000000.0,Images/233981.jpeg,https://www.redinmobiliariamls.com/medellin/santa-maria-de-los-angeles/1/233981
315000.0,86.0,2.0,Aves Marías,Sabaneta,2022-08-28,2.0,6.149953,-75.614324,1.0,400000000.0,Images/233982.jpeg,https://www.redinmobiliariamls.com/sabaneta/aves-marias/1/233982
120000.0,57.0,2.0,Tranvía,Rionegro,2022-08-28,3.0,6.141237,-75.377197,1.0,215000000.0,Images/233987.jpeg,https://www.redinmobiliariamls.com/rionegro/tranvia/1/233987
115300.0,48.4,2.0,Navarra,Bello,2022-08-09,3.0,6.346487,-75.523628,0.0,175000000.0,Images/233988.jpeg,https://www.redinmobiliariamls.com/bello/navarra/1/233988
179000.0,64.0,2.0,Viviendas del Sur,Itagüí,2022-08-28,3.0,6.196048,-75.595548,1.0,315000000.0,Images/233997.jpeg,https://www.redinmobiliariamls.com/itagi/viviendas-del-sur/1/233997
179000.0,64.0,2.0,Viviendas del Sur,Itagüí,2022-08-28,3.0,6.256602,-75.575637,1.0,320000000.0,Images/233998.jpeg,https://www.redinmobiliariamls.com/itagi/viviendas-del-sur/1/233998
180000.0,64.5,2.0,La Colina,Itagüí,2022-08-28,3.0,6.196048,-75.595548,1.0,319000000.0,Images/234002.jpeg,https://www.redinmobiliariamls.com/itagi/la-colina/1/234002
309000.0,90.0,2.0,Centro,Sabaneta,2022-08-28,3.0,6.256602,-75.575637,1.0,420000000.0,Images/234004.jpeg,https://www.redinmobiliariamls.com/sabaneta/centro/1/234004
197000.0,63.0,2.0,Suramérica,Itagüí,2022-08-28,2.0,6.163691,-75.632371,1.0,305000000.0,Images/234005.jpeg,https://www.redinmobiliariamls.com/itagi/suramerica/1/234005
350000.0,115.0,4.0,Castropol,Medellín,2022-08-28,3.0,6.263814,-75.55376,2.0,850000000.0,Images/234008.jpeg,https://www.redinmobiliariamls.com/medellin/castropol/1/234008
1000000.0,232.0,4.0,Los Balsos Nº 2,Medellín,2022-08-28,3.0,6.186102,-75.557882,3.0,1630000000.0,Images/234009.jpeg,https://www.redinmobiliariamls.com/medellin/los-balsos-n-2/1/234009
498000.0,111.88,2.0,Conquistadores,Medellín,2022-08-28,3.0,6.240832,-75.580319,2.0,530000000.0,Images/234014.jpeg,https://www.redinmobiliariamls.com/medellin/conquistadores/1/234014
718000.0,139.66,2.0,El Tesoro,Medellín,2022-08-09,3.0,6.202949,-75.558798,2.0,585000000.0,Images/234018.jpeg,https://www.redinmobiliariamls.com/medellin/el-tesoro/1/234018
150000.0,94.5,3.0,Santa Teresita,Medellín,2022-08-28,3.0,6.243498,-75.611211,1.0,330000000.0,Images/234020.jpeg,https://www.redinmobiliariamls.com/medellin/santa-teresita/1/234020
190000.0,69.0,2.0,Cabañas,Bello,2022-08-28,3.0,6.320016,-75.567364,1.0,340000000.0,Images/234026.jpeg,https://www.redinmobiliariamls.com/bello/cabanas/1/234026
490000.0,67.0,1.0,Aeropuerto,Rionegro,2022-08-09,1.0,6.256602,-75.575637,1.0,330000000.0,Images/234027.jpeg,https://www.redinmobiliariamls.com/rionegro/aeropuerto/1/234027
490770.0,143.9,3.0,El Portal,Envigado,2022-08-28,3.0,6.172152,-75.586884,1.0,560000000.0,Images/234030.jpeg,https://www.redinmobiliariamls.com/envigado/el-portal/1/234030
600000.0,163.0,3.0,Las Orquídeas,Envigado,2022-08-09,3.0,6.256602,-75.575637,2.0,650000000.0,Images/234035.jpeg,https://www.redinmobiliariamls.com/envigado/las-orquideas/1/234035
778000.0,180.0,3.0,Laureles,Medellín,2022-08-28,3.0,6.241037,-75.592989,3.0,1230000000.0,Images/234038.jpeg,https://www.redinmobiliariamls.com/medellin/laureles/1/234038
,87.0,2.0,Los Alcazares,Sabaneta,2022-08-28,3.0,6.149359,-75.609064,1.0,506047109.0,Images/234040.jpeg,https://www.redinmobiliariamls.com/sabaneta/los-alcazares/1/234040
,77.62,1.0,San Pío,Itagüí,2022-08-28,2.0,6.163652,-75.622856,0.0,275000000.0,Images/234048.jpeg,https://www.redinmobiliariamls.com/itagi/san-pio/1/234048
,78.0,2.0,Los Alcazares,Sabaneta,2022-08-28,3.0,6.149359,-75.609064,1.0,456572038.0,Images/234051.jpeg,https://www.redinmobiliariamls.com/sabaneta/los-alcazares/1/234051
,76.0,2.0,Los Alcazares,Sabaneta,2022-08-28,2.0,6.149359,-75.609064,1.0,436882782.0,Images/234052.jpeg,https://www.redinmobiliariamls.com/sabaneta/los-alcazares/1/234052
,78.0,2.0,Los Alcazares,Sabaneta,2022-08-28,3.0,6.15354,-75.612454,1.0,454826320.0,Images/234053.jpeg,https://www.redinmobiliariamls.com/sabaneta/los-alcazares/1/234053
,78.0,2.0,Los Alcazares,Sabaneta,2022-08-28,3.0,6.153491,-75.61222,1.0,448085072.0,Images/234054.jpeg,https://www.redinmobiliariamls.com/sabaneta/los-alcazares/1/234054
,78.0,2.0,V. Las Lomitas,Sabaneta,2022-08-28,3.0,6.153497,-75.611252,1.0,454826320.0,Images/234055.jpeg,https://www.redinmobiliariamls.com/sabaneta/v-las-lomitas/1/234055
,87.0,2.0,Los Alcazares,Sabaneta,2022-08-28,3.0,6.153449,-75.611943,1.0,504097724.0,Images/234056.jpeg,https://www.redinmobiliariamls.com/sabaneta/los-alcazares/1/234056
,87.0,2.0,Los Alcazares,Sabaneta,2022-08-28,3.0,6.149359,-75.609064,1.0,504097724.0,Images/234057.jpeg,https://www.redinmobiliariamls.com/sabaneta/los-alcazares/1/234057
,56.0,2.0,Conquistadores,Medellín,2022-08-28,1.0,6.239281,-75.585036,0.0,220000000.0,Images/234061.jpeg,https://www.redinmobiliariamls.com/medellin/conquistadores/1/234061
298000.0,86.45,2.0,El Esmeraldal,Envigado,2022-08-09,2.0,6.167075,-75.569383,2.0,680000000.0,Images/234066.jpeg,https://www.redinmobiliariamls.com/envigado/el-esmeraldal/1/234066
663000.0,172.5,2.0,El Tesoro,Medellín,2022-08-28,3.0,6.256602,-75.575637,2.0,850000000.0,Images/234068.jpeg,https://www.redinmobiliariamls.com/medellin/el-tesoro/1/234068
323000.0,64.5,2.0,Las Palmas,Medellín,2022-08-28,1.0,6.217929,-75.559123,1.0,360000000.0,Images/234074.jpeg,https://www.redinmobiliariamls.com/medellin/las-palmas/1/234074
460000.0,102.0,3.0,Santa Maria de los Angeles,Medellín,2022-08-28,3.0,6.222007,-75.574645,2.0,725653000.0,Images/234075.jpeg,https://www.redinmobiliariamls.com/medellin/santa-maria-de-los-angeles/1/234075
893000.0,161.0,3.0,Bolivariana,Medellín,2022-08-28,3.0,6.245878,-75.594563,2.0,930000000.0,Images/234080.jpeg,https://www.redinmobiliariamls.com/medellin/bolivariana/1/234080
702000.0,187.0,3.0,Loma de los Parra,Medellín,2022-08-28,3.0,6.256602,-75.575637,3.0,1250000000.0,Images/234083.jpeg,https://www.redinmobiliariamls.com/medellin/loma-de-los-parra/1/234083
320000.0,78.0,2.0,Loma del Indio,Medellín,2022-08-09,3.0,6.256602,-75.575637,2.0,445000000.0,Images/234085.jpeg,https://www.redinmobiliariamls.com/medellin/loma-del-indio/1/234085
500000.0,149.0,3.0,V. Las Lomitas,Sabaneta,2022-08-28,3.0,6.143894,-75.606287,2.0,809000000.0,Images/234086.jpeg,https://www.redinmobiliariamls.com/sabaneta/v-las-lomitas/1/234086
238000.0,51.8,1.0,Ciudad del Rio,Medellín,2022-08-28,1.0,6.223368,-75.572367,1.0,405000000.0,Images/234089.jpeg,https://www.redinmobiliariamls.com/medellin/ciudad-del-rio/1/234089
500000.0,157.0,2.0,V. Las Lomitas,Sabaneta,2022-08-28,3.0,6.147094,-75.601308,2.0,854610000.0,Images/234095.jpeg,https://www.redinmobiliariamls.com/sabaneta/v-las-lomitas/1/234095
500000.0,149.0,2.0,V. Las Lomitas,Sabaneta,2022-08-28,3.0,6.143894,-75.606287,2.0,810000000.0,Images/234096.jpeg,https://www.redinmobiliariamls.com/sabaneta/v-las-lomitas/1/234096
500000.0,149.0,2.0,V. Las Lomitas,Sabaneta,2022-08-28,3.0,6.143894,-75.606287,2.0,812000000.0,Images/234097.jpeg,https://www.redinmobiliariamls.com/sabaneta/v-las-lomitas/1/234097
142000.0,56.1,2.0,V. Cuchillas de San José,Rionegro,2022-08-28,2.0,6.256602,-75.575637,1.0,285000000.0,Images/234098.jpeg,https://www.redinmobiliariamls.com/rionegro/v-cuchillas-de-san-jose/1/234098
100000.0,60.0,1.0,Fusca,Bogotá,2022-08-28,2.0,4.715673,-74.033754,1.0,315000000.0,Images/234099.jpeg,https://www.redinmobiliariamls.com/bogota/fusca/1/234099
